userId,movieId,rating
2491,1340,4
2430,13,5
2430,4531,2
2430,483,1
2506,80,4
2491,1394,4
2491,1304,4
2491,1363,4
2491,1228,4
2491,1034,4
2491,891,4
2491,450,4
2477,1186,2
2491,8289,5
182,674,4
2506,1796,5
2477,219,4
2506,948,3
2477,178,4
2506,4972,4
605,3550,2
2506,2339,3
2506,264,4
2506,1031,4
2477,36,5
2477,82,4
2506,2314,4
605,47,3
2506,3638,4
2506,2288,4
2491,1435,5
2491,1142,5
2506,4,5
2491,1519,5
2506,354,4
2491,7277,4
2491,1853,4
2491,1239,5
2506,284,4
2491,6523,4
2491,426,5
2491,718,5
2491,887,5
2506,709,3
2491,1167,4
2491,1329,3
2491,116,5
2491,102,5
2491,138,4
2491,19,4
2491,58,5
2491,4,5
605,411,4
2477,270,4
2469,102,5
2491,1127,4
2491,7293,4
2491,8150,5
2491,6259,4
2491,274,5
2491,3240,4
2491,596,3
2491,963,3
2491,86,3
2491,227,3
2491,1388,3
2491,343,4
2491,281,3
2491,1272,4
2498,5346,4
2491,209,4
2491,431,5
2491,959,4
2491,1878,4
2491,1783,5
2498,587,3
2491,6104,5
2491,7836,3
2491,228,5
2491,2730,4
2491,288,5
2469,44,2
2469,251,4
2469,278,4
2469,544,5
2469,608,4
2469,77,5
2478,77,5
2469,6701,3
2469,998,4
2369,6154,5
2369,180,5
2369,1113,5
2469,4868,5
887,710,2
887,3024,5
2502,4584,4
2369,3358,4
2369,1299,4
2369,1503,5
2369,2025,4
2369,2274,4
2369,3027,4
2502,595,3
2502,479,4
2502,55,3
2502,8879,4
1497,278,4
1060,75,3
1060,1457,2
1060,7771,3
2502,3564,5
2502,4994,4
2502,9478,5
2474,154,3
2474,839,1
2474,326,3
2381,1314,5
2381,948,3
2381,2559,5
2381,1312,4
2381,7257,3
2451,8789,5
2451,5155,5
2451,5162,5
2451,2989,5
2451,4915,5
2451,3851,5
2451,5013,4
2451,982,5
2451,6496,5
2451,367,4
2451,799,3
2451,1578,3
2451,1709,4
2451,1922,3
2451,2213,5
2451,2657,5
2451,1719,4
2451,4124,2
2451,2735,2
2451,2009,4
2451,3065,3
2451,4387,5
2451,2862,5
2451,4085,2
2451,3513,2
2451,3374,3
2451,5507,3
2451,5304,3
2451,4713,4
2451,5775,3
2451,5936,3
2451,3806,3
2451,3804,3
2451,5558,3
2451,3924,4
2451,8093,3
2451,4678,5
2451,7047,3
2451,6539,3
2451,5195,2
2451,6833,3
2451,4528,4
2451,5795,2
2451,7080,2
2451,6914,3
2451,7123,2
2451,8987,2
2451,4795,4
2451,6807,4
2451,8068,3
2451,9026,1
2451,9890,2
2451,7354,3
2451,168,3
2451,72,4
2451,176,4
2451,243,3
2451,38,5
2451,4131,3
2451,6510,3
2451,768,4
2451,5167,4
2451,8143,3
2451,1138,4
2451,5781,3
2451,5121,3
2451,2055,3
2451,4636,3
2451,5758,4
2451,3906,3
2451,6174,3
2451,7348,3
2451,7053,3
2451,7158,3
2451,8608,4
2451,8431,4
2451,7180,4
2451,2890,4
2451,726,4
2451,6277,4
2451,45,2
2451,1269,5
2451,9217,4
2451,3803,4
2451,6148,4
2451,4452,3
2451,922,5
2451,5639,3
2451,4630,4
2451,7296,4
2451,5299,4
2451,5836,4
2451,2970,3
2451,25,5
2451,18,4
2451,2,4
2451,24,5
2451,27,5
2451,21,3
2451,23,3
2451,101,5
2451,344,3
2451,372,3
2451,2579,4
2451,943,4
2451,2373,4
2381,3625,4
2451,5359,3
2451,5548,4
2451,5771,3
2451,4794,3
2451,3619,3
2451,19,4
2451,7,4
2451,161,3
2451,155,4
2381,6407,1
2381,2320,4
1237,8329,5
2381,1401,4
2502,1739,5
1610,5404,4
1610,5551,4
2369,322,4
2369,766,4
2369,1895,4
2369,2353,4
2369,1572,4
2369,2937,4
2369,3086,4
2369,3395,4
2369,3660,4
2369,3396,4
2369,3082,4
2369,3055,4
2068,9966,4
2068,1432,3
380,489,3
380,485,4
380,213,5
380,8946,3
380,9858,3
2512,8075,4
2512,6261,4
2512,5914,4
2512,3136,3
2512,6383,4
2512,5097,4
2512,1649,4
2512,317,4
2512,42,5
2512,132,5
2512,10,5
380,3577,4
380,1977,5
380,1975,3
380,1774,4
380,1549,2
2512,6545,4
2512,1025,2
2512,14,4
2512,3142,4
646,666,5
2477,87,4
2513,4,5
2513,8,1
2513,5,3
2513,2,5
2513,27,5
2513,24,5
2513,21,5
2513,18,5
2513,23,5
2513,26,3
2513,13,4
2513,25,5
2513,65,2
2513,9,3
2513,405,3
1060,265,4
1060,198,3
1060,6022,4
2245,427,3
2245,26,1
1057,344,4
1057,372,3
1057,943,3
1057,1923,3
1057,2579,5
1057,264,5
1057,1031,4
2455,516,4
2455,6892,4
2455,1582,5
1057,1077,4
1057,5398,4
2455,3417,4
1057,5993,3
2455,7462,5
2455,1319,4
2455,4763,5
2455,7963,3
1057,2584,4
1057,4004,3
1057,6727,4
1057,9642,2
1057,1862,4
1057,2640,4
1057,2977,4
1057,8783,3
1057,9814,2
1057,1199,4
1057,3672,3
1057,4574,3
1057,568,5
1057,532,5
1057,191,5
1057,365,4
1057,735,5
1057,5980,4
2498,426,4
2498,380,3
2008,103,4
2008,6410,5
2008,4936,5
2008,1506,5
2008,5318,5
2498,516,4
2008,571,4
2474,1083,2
2474,1430,3
2474,3034,3
2474,78,4
1057,189,5
1057,1544,3
1057,19,5
1057,3897,3
1057,7608,3
2008,2902,4
2381,448,1
1057,8420,3
1057,2678,2
1057,4173,3
1057,8157,3
1057,6331,3
912,251,5
1173,46,5
912,727,5
2513,211,4
912,2408,4
912,7326,4
2513,3243,5
2513,5192,5
912,881,3
2513,633,4
912,358,4
912,157,5
2455,531,5
2455,715,4
2455,387,5
2455,125,5
2455,4,4
2455,8,4
2455,5,4
2455,498,5
2455,887,5
2455,13,5
2455,10,5
1254,6298,5
2381,496,3
2381,8396,5
2381,4054,5
2108,199,3
2512,9828,4
2512,8340,4
2455,264,5
2455,4605,4
2512,9176,4
2512,4715,4
2512,740,5
2512,5028,4
2512,4261,2
2512,6697,5
2512,37,5
2512,219,4
2512,332,4
2512,292,5
2512,362,4
1225,6299,4
2397,2124,3
2474,44,1
2474,114,3
2474,152,1
1166,561,4
1166,6917,4
2414,407,1
2414,7,5
2414,620,5
2397,7970,4
2414,595,3
2414,54,5
2414,599,3
2414,751,3
2414,1014,4
2414,6675,3
2414,1845,3
2414,2561,4
2414,2145,3
2414,1978,5
2414,4309,2
2414,496,4
2414,90,5
2414,1825,4
2414,205,2
2414,398,3
2414,1847,1
2414,4455,4
2414,1530,4
2414,66,3
2414,133,5
2414,136,2
2414,42,5
2414,265,5
2414,131,5
2414,696,3
2414,426,3
2414,3997,1
2414,409,3
2414,606,1
2414,59,5
2414,2192,3
2414,19,5
2414,321,3
2414,89,4
2414,919,1
2414,868,5
2414,681,5
2414,544,5
2414,311,2
2326,5130,2
2326,33,3
2471,4510,4
2471,4238,5
2471,5948,5
2471,8801,5
2471,5808,5
2471,7749,5
2326,9671,4
2326,6359,4
2326,9402,4
2326,9404,4
2326,9686,4
1357,3869,3
1155,5778,4
1155,6341,4
1155,9402,3
1155,9686,3
302,5730,5
1155,2023,2
1155,9404,3
1155,489,2
1155,4353,3
994,45,1
994,4431,4
1357,7603,3
1357,5630,3
1357,854,2
1357,951,3
2516,4,4
2516,2,1
2516,27,5
2516,24,4
2516,21,4
2516,18,3
2516,23,3
2516,26,4
2516,28,3
2516,14,3
2516,32,4
2516,50,4
2516,58,4
2516,7,3
2516,9,5
2516,19,5
1111,4936,4
1111,6410,3
1111,402,4
2478,5978,5
2352,49,3
2352,52,4
2352,63,4
1069,1113,5
2497,1970,5
2497,776,3
2497,508,4
2497,60,4
2497,570,5
2497,3024,2
2497,323,5
2497,669,5
2497,71,4
2497,296,5
2497,1222,5
2497,1825,4
2497,1938,4
2497,93,5
2497,251,4
2497,158,5
2497,59,5
2497,335,5
2497,157,3
2497,593,4
2497,37,5
2497,620,5
2497,161,5
2497,155,5
2497,19,5
2497,46,1
2497,637,4
2497,65,4
2497,13,4
2497,54,4
2497,26,3
2497,177,1
2497,121,5
2497,3708,4
2497,899,4
2497,1566,4
2497,1642,5
683,115,4
683,557,3
2497,4510,4
2497,4238,4
2497,5948,4
2497,7749,4
2497,5808,4
2497,5935,4
2497,398,5
2497,301,4
2497,5437,2
2452,8928,5
2452,381,5
2497,3400,5
2497,3106,5
2497,4983,4
2497,5678,4
2497,3856,3
2497,43,5
2497,63,4
2497,5210,4
2497,6820,4
2497,427,5
2497,1055,5
2497,9247,4
2497,3791,4
2497,5932,4
2497,100,4
2497,860,3
2497,1144,5
2497,2188,3
2497,1752,3
2497,297,4
2497,405,4
2497,2172,4
2497,3600,5
2497,3133,4
2497,1421,2
2497,3597,4
1173,1835,4
1173,1068,5
2186,3123,3
1173,570,4
1173,515,4
2186,1318,5
2186,1444,4
2178,969,4
2178,65,5
2178,3123,4
2178,11,4
2178,35,3
2178,614,4
2178,217,5
2178,2,5
2178,25,4
2178,23,3
2178,21,3
2178,27,3
2178,24,5
2178,18,5
2178,495,5
2178,916,4
2178,162,3
2178,213,4
2178,5,5
2178,646,4
2178,29,4
2178,353,3
2178,284,4
2178,28,5
2178,121,4
2178,43,4
2178,158,4
2178,15,4
2178,383,3
2178,9,4
2178,26,3
2178,9714,4
2178,37,5
2178,493,4
2178,13,3
2178,14,3
2178,4,5
2178,2809,3
2178,131,4
930,10,4
930,8025,4
930,1380,5
930,118,4
930,14,3
930,15,3
930,138,2
930,83,3
930,179,5
930,55,4
930,407,2
930,5101,5
930,5863,3
930,1312,3
930,184,5
930,335,4
930,158,5
930,373,4
930,416,5
2517,1175,5
930,7266,5
930,2620,4
2517,2,5
2517,27,5
2517,24,4
2517,25,5
2517,10,5
2517,33,5
2517,57,3
2517,36,5
2517,2289,5
2517,2954,5
2517,3019,4
2517,5175,4
2517,8995,3
2517,7934,4
2517,9270,2
2517,1791,4
930,2342,4
2517,3,5
2517,49,3
2517,52,3
930,6727,4
2517,1094,3
2517,7352,1
930,408,4
930,8,4
2517,1957,3
930,5057,3
930,1255,4
930,1038,5
2517,4208,3
930,386,5
930,350,5
930,117,4
930,26,2
930,1639,4
930,577,5
930,5500,2
930,872,4
930,50,4
930,4103,2
930,271,3
930,1908,1
930,2451,5
930,828,5
930,365,4
2478,249,5
2518,171,3
2478,1561,4
1867,328,2
2518,708,4
2518,1506,5
2518,5525,2
2518,2073,2
2518,6399,3
2519,13,5
2519,25,5
2519,28,4
2519,32,4
2519,50,5
2519,58,4
2519,57,4
2519,36,5
2518,14,2
2519,3,5
2519,49,5
2519,621,5
2519,386,4
2519,321,4
2519,356,5
2519,776,5
2519,9502,5
2519,85,5
2519,102,5
2519,2215,4
2519,157,4
2519,241,5
380,323,5
2519,46,5
380,58,4
2519,383,5
2519,1856,5
2519,221,5
2519,767,5
2519,228,3
2519,78,5
380,270,3
2519,398,4
380,4260,1
2519,148,5
2519,545,4
2519,2415,5
2519,93,4
2519,798,3
2519,2,5
2519,245,4
2519,335,4
2519,793,5
2519,306,3
2519,198,5
2178,228,2
2178,78,3
2519,257,5
2519,1221,3
2519,1315,5
2381,84,3
2519,786,4
2519,8455,4
2381,335,5
2519,84,5
2519,397,1
2381,4788,4
2381,1592,1
2381,2594,1
2519,173,5
2519,118,5
2519,2192,4
2519,341,5
2519,391,5
2519,5303,5
2519,3274,5
2519,358,5
2519,3477,4
2519,1633,4
2519,2347,4
2519,7260,4
2519,4820,5
2519,4989,5
2519,2701,5
2519,1269,5
2519,3304,4
2519,999,4
2519,4815,4
2519,661,5
2519,387,5
2519,935,4
2519,773,3
2519,1486,5
2519,497,5
2519,29,4
2519,7717,4
2519,971,4
2519,844,4
2519,1478,4
2519,454,4
2519,296,5
2519,3743,5
2519,1825,3
2519,251,5
2519,1266,5
2519,2181,4
2519,229,5
2316,303,5
2519,375,4
2519,42,4
2316,7684,4
2519,681,5
2519,1956,5
2519,2556,5
2519,544,5
2519,1650,4
2519,97,5
2519,362,5
2519,597,3
2519,194,1
2381,177,4
2519,160,4
2519,176,2
2519,730,4
2519,1117,3
2519,851,5
2519,3375,4
2519,2740,4
2519,4052,4
2519,4888,4
2519,6182,5
2519,7785,4
2519,7410,4
2519,8728,4
2519,2022,5
2037,283,4
2037,184,5
2037,362,3
2037,5081,3
2037,43,5
2037,63,2
2178,3591,3
2178,465,5
2037,260,5
2037,8656,3
2037,8558,5
2037,2698,5
2037,1272,3
2037,323,5
2037,1984,5
2037,97,5
861,982,4
2178,42,5
861,53,1
2178,982,3
2178,10,5
2178,3417,5
2178,66,5
2178,125,4
2178,7716,3
2178,7,3
2037,194,5
2037,872,4
2037,1477,5
2037,172,5
2037,219,5
2037,37,5
2037,21,3
2037,24,3
2037,23,3
2037,2,3
2037,27,3
2037,25,3
2037,125,4
2037,531,4
2037,177,5
2037,4844,5
2037,7,5
2037,161,5
2037,19,4
2037,155,5
2037,485,5
2037,354,2
2037,4503,4
2037,1969,4
2037,1196,4
2522,3610,3
2522,186,5
2037,3229,3
2037,9116,3
2037,2741,3
2037,4578,3
2522,383,4
2037,540,5
2037,3056,4
2037,498,5
2178,33,3
2522,78,3
2037,3739,4
2037,8753,4
2037,4597,4
2037,284,5
2037,9476,4
2037,1094,4
2037,150,2
2037,9255,1
2037,160,3
2037,1681,5
2037,289,4
2178,64,5
2178,331,3
2178,1149,3
2037,2403,3
2178,242,2
2178,266,2
2037,934,2
2178,2184,2
2037,829,5
2037,476,3
2178,2012,2
2178,2398,2
2037,1927,4
2178,2547,2
2037,87,4
2037,93,5
2037,471,3
2178,123,2
2178,86,2
2178,227,2
2178,281,2
2037,2257,3
2178,343,3
2178,596,2
2178,833,2
2037,45,3
2178,963,2
2037,1605,5
2037,9198,4
2037,131,5
2037,3090,2
2037,5658,3
2037,1457,4
2178,1145,3
2037,9494,3
2037,857,4
2178,138,4
2037,611,2
2037,14,3
2037,6768,2
2037,8360,2
2178,19,4
2178,161,4
2178,155,3
2037,4460,4
2037,958,4
2178,730,3
2037,2010,5
2037,317,4
2037,1204,4
2037,2027,4
2037,11,2
2037,4842,2
2037,89,2
2178,436,3
2037,819,5
2178,398,2
2455,701,5
2455,495,4
2178,136,2
2178,2380,3
2178,2015,1
2178,1457,2
2178,2302,2
2178,75,3
2178,1294,1
2381,3785,4
1173,111,3
1173,211,4
2522,111,3
1740,3896,5
1173,3546,4
2524,2,5
2524,27,5
2524,24,5
2524,21,5
2524,18,5
2524,23,5
2524,25,5
2524,50,5
2524,22,3
2524,2387,4
2524,6342,4
2524,7692,4
2524,8776,4
2524,6795,4
2524,9453,4
2524,488,5
2524,305,5
2524,349,5
2524,556,5
2524,578,5
2524,705,4
2524,1498,4
2524,986,4
2524,703,5
2524,72,5
2454,5629,3
2454,107,3
2454,552,3
2414,306,4
2414,3419,5
2414,1051,5
2414,7946,4
2414,2051,5
2414,238,3
2512,347,5
2512,542,5
2512,641,5
2512,2557,4
2512,2638,5
2340,5349,3
1968,8,5
1968,43,5
1968,101,5
1968,368,5
1968,62,5
1968,480,5
1968,2782,5
1968,7377,5
1968,8117,5
1968,9626,5
1968,8880,5
1968,372,4
1968,365,4
1968,485,5
1968,557,4
1968,572,4
1968,405,5
1968,268,4
1968,115,4
1968,5947,5
1968,4828,4
1968,3566,4
1968,522,5
1968,1500,3
1968,430,5
1968,520,5
1968,592,5
1968,191,3
1968,45,5
1968,1657,5
1968,1381,2
1968,1999,2
1968,7416,5
1968,94,5
1968,1299,4
1968,3540,4
1968,1676,3
1968,1074,4
1968,65,4
1968,58,5
2222,1299,5
1968,618,4
2222,25,4
1968,357,4
1968,499,4
1968,782,4
1968,354,4
1968,792,5
1968,883,4
1968,763,5
1968,60,4
1968,361,5
1968,7812,3
1968,597,4
1968,531,5
1968,8189,2
1968,9549,4
1968,5,5
1968,9966,4
1968,160,4
1968,6768,3
1968,205,4
1968,879,4
1968,121,5
1968,736,4
1968,28,3
1968,233,4
1968,560,3
1968,33,3
1968,2026,5
1968,6664,5
1968,8973,4
1968,701,4
1968,1411,4
1968,1928,2
1968,1518,4
1968,3519,3
1968,727,2
1968,3508,4
1968,3837,3
1968,138,4
1968,76,3
1968,3676,4
1968,8141,4
1968,2508,4
1968,83,4
1968,468,5
1968,410,5
1968,523,3
1968,4503,4
1968,1073,5
1968,1005,3
1968,289,5
1968,8114,4
1968,2013,2
1968,5556,3
1968,3560,4
1968,710,4
1968,3127,4
1968,1641,5
1968,4755,5
1968,3237,5
1968,4504,4
1968,9240,4
1968,48,5
1968,5273,2
1968,682,5
1968,2064,5
1968,1020,5
1968,3715,4
1968,2051,3
1968,5950,3
1968,6242,5
1968,3076,4
1968,89,5
1968,6726,4
1968,959,4
1968,6594,4
1968,117,5
1968,122,3
1968,738,5
1968,779,3
1968,380,4
1968,1205,4
1968,1915,2
1968,1703,3
1968,1503,5
1968,2274,5
1968,3027,3
1968,3428,4
1968,4316,4
1968,4872,4
1968,172,5
1968,3133,5
1968,2172,5
1968,1978,4
1968,4994,4
1968,2191,5
1968,1108,3
2498,335,4
2498,344,3
2385,3171,4
2326,310,3
2498,718,5
2498,95,4
2365,2045,5
2365,1262,4
2365,1105,4
2365,126,4
2365,4753,3
2365,1698,4
2365,1099,2
2365,1053,4
2365,1261,4
2365,936,4
2365,806,4
2365,725,4
2365,4332,4
2365,953,4
2365,2514,1
2365,3055,4
2365,2937,4
2365,1572,3
2365,1895,3
2365,2353,4
2365,282,2
2365,377,3
2365,766,4
2365,283,3
2365,167,3
2365,1886,4
2365,7027,4
2365,7014,4
2365,5752,4
2365,5879,4
2365,6606,4
2365,6611,4
2365,4228,4
2365,4881,4
2365,1299,4
2365,1322,4
2365,408,4
2501,1642,5
2525,65,4
2525,4,4
2525,485,4
1132,9867,3
2525,8,2
2525,5,4
1132,5084,5
2525,13,4
2525,11,4
2525,10,5
2525,14,4
2525,33,4
2525,55,3
2525,50,5
2525,58,5
2525,495,4
2525,94,5
2525,378,3
1132,2124,5
2525,35,5
2525,287,3
2525,92,4
2525,233,5
2525,29,3
2525,40,5
2525,5545,5
2525,7827,5
2525,734,5
2501,516,5
2501,3425,5
2501,4139,4
2525,46,3
2501,131,5
2501,1161,5
2525,4356,4
2501,3079,3
2501,3387,5
2525,2621,5
2525,5215,4
2525,325,4
2525,476,4
2525,704,3
2501,10,5
2525,81,5
2501,941,5
2501,620,5
2501,1217,5
2525,2284,3
2501,2347,4
2525,304,3
2501,212,5
2501,6889,3
2525,142,3
2501,284,5
2525,587,2
2501,138,3
2501,158,5
2501,350,5
2525,5101,5
2501,1955,4
2525,3308,5
2525,4740,4
2501,5,4
2501,13,4
2501,162,3
2501,349,4
2501,58,4
2501,424,5
2525,2357,4
2501,1135,4
2525,87,5
2525,339,5
2525,1672,5
2501,8,2
2525,82,5
2525,688,5
2525,236,3
2525,7227,4
2525,3123,4
2501,883,5
2501,378,5
2501,60,4
2501,75,4
2525,178,4
2501,2747,3
2501,354,5
2501,763,4
2501,2508,4
2501,6389,4
2501,5629,2
2525,508,5
2501,6934,4
2525,559,5
2525,2600,4
2525,301,4
2525,162,4
2501,248,5
2501,154,5
2501,125,5
2501,353,5
2501,530,5
2501,714,5
2501,839,5
2501,29,5
2525,323,4
2501,3700,5
2501,6530,3
2525,173,3
2501,7074,3
2525,1888,3
2525,180,3
2525,1184,5
2501,43,4
2501,42,5
2501,5458,3
2501,3580,3
2501,3715,5
2501,160,4
2525,326,5
2501,230,5
2501,76,5
2501,79,5
2501,116,5
2501,121,3
2501,103,4
2501,63,4
2501,15,5
2501,95,5
2501,427,5
2501,26,4
2501,9,3
2501,27,5
2501,24,5
2501,21,5
2501,18,4
2501,2,4
2501,23,4
2501,11,5
2501,115,5
2501,557,3
2501,22,4
2501,45,4
2501,1005,5
2501,1928,4
2501,233,5
2501,916,5
2501,101,5
2501,344,4
2501,372,4
2501,374,5
2501,828,5
2501,2259,3
2501,718,4
2525,383,3
2525,172,2
2501,3792,3
2525,763,5
2525,2508,4
2525,625,3
2501,937,5
2525,1311,2
2501,7655,5
2525,885,3
2525,5385,2
2501,480,5
2501,368,5
2501,62,5
2525,4938,3
2501,587,5
2501,249,4
2501,335,5
2501,416,5
2501,373,4
2501,1938,4
2501,2620,5
2501,1258,3
2501,7266,5
2525,737,3
2501,2123,4
2525,1068,4
2525,2926,3
2525,316,2
2525,860,3
2525,1752,3
2501,196,5
2501,854,4
2501,696,5
2501,898,4
2501,1533,3
2501,1993,3
2501,1633,5
2501,3340,2
2501,205,5
2525,765,5
2501,4579,3
2501,2604,3
2525,9707,4
2525,6113,3
2501,662,3
2501,4531,5
2525,887,4
2501,8456,4
2501,5792,4
2525,43,3
2525,184,5
2525,177,3
2525,468,5
2501,660,2
2501,487,2
2501,84,3
2501,2594,4
2525,136,4
2525,255,5
2525,701,3
2501,612,5
2501,243,4
2501,806,5
2501,168,5
2501,72,4
2501,232,5
2501,725,5
2501,1196,5
2501,1530,5
2501,8099,5
2525,916,3
2501,117,5
2525,1283,4
2525,296,5
2501,7,5
2501,19,5
2501,155,5
2501,189,5
2525,113,2
2525,1133,3
2525,1084,3
2501,8355,4
2501,200,5
2501,672,5
2501,4240,5
2501,1741,5
2525,321,5
2501,618,5
2501,769,5
2501,982,5
2501,6496,4
2501,126,5
2501,1105,5
2501,1262,5
2501,2817,4
2501,2045,4
2525,662,3
2501,2491,4
2525,114,5
2525,28,4
2501,503,4
2525,784,4
2525,132,4
2501,3250,5
2525,6064,5
2501,5273,4
2501,478,5
2525,604,4
2501,2361,4
2525,410,4
2525,79,4
2501,3237,5
2525,131,3
2525,1509,2
2501,1783,5
2501,899,5
2501,1509,4
2501,829,5
2525,8047,3
2501,6587,4
2501,2145,5
2525,4994,3
2501,5863,4
2501,669,5
2501,4232,5
818,1315,3
818,3,3
447,6427,4
1357,5704,3
1458,2478,4
1458,8790,4
1458,3533,4
1458,2323,4
1458,6324,3
1458,84,5
1458,2594,4
1458,2408,3
1458,436,3
1458,383,2
2518,4068,5
1173,2406,4
1173,2047,4
1173,131,4
2272,7135,5
1173,483,4
1173,255,4
2272,560,5
2272,7008,4
2272,3400,5
2272,4605,4
2272,5378,5
2272,5627,3
2272,1365,4
2272,323,4
2272,779,4
2272,522,4
2272,4973,4
2272,407,3
2272,2362,5
2272,5274,3
2272,574,4
2478,715,4
1361,2233,3
2008,78,5
2008,9461,3
2518,257,2
2381,142,4
2381,561,5
2518,2302,4
1297,2082,5
2527,18,4
2527,21,5
2527,24,5
2527,27,5
2527,2,4
2527,13,4
2527,25,5
2527,28,3
2527,14,3
2527,32,4
2527,55,3
2527,50,3
2527,60,3
2527,26,3
2527,58,3
2527,9,2
2527,94,4
2527,287,4
2527,19,5
2527,225,4
2527,7,5
2527,4,4
2527,5145,3
2527,6891,4
2527,8103,3
2527,8154,4
2527,7893,3
2527,8460,4
2527,7886,5
2527,9653,3
2527,131,4
2527,730,3
2527,1161,5
2527,2004,5
2527,3079,4
2527,3387,5
2527,2601,3
2527,7826,5
2527,5429,5
2527,7336,4
2527,9848,5
2527,8495,4
2527,7113,4
2527,7589,4
2527,6650,4
2527,6340,4
2527,8970,3
2491,2053,4
2491,10,3
2491,160,4
2491,8188,3
2491,8471,4
2491,1178,4
2491,1622,4
2491,76,3
2491,883,3
2491,855,5
2491,839,4
2491,804,5
2491,714,5
2491,154,4
2491,248,4
2491,7409,5
2491,131,3
2491,1186,4
2078,29,5
380,699,4
380,6822,4
380,706,3
2381,85,5
1061,3070,2
1061,9451,4
1061,2163,2
2019,2339,4
2019,8,3
2019,709,5
2019,483,5
2381,937,5
2227,755,4
2227,894,4
2019,2051,4
2019,427,4
2227,3518,4
2019,344,4
2019,410,4
2019,33,3
2019,3504,3
2019,28,3
2019,2190,3
2227,1597,4
2019,45,5
2019,238,3
2019,11,3
2019,13,4
2019,196,3
2019,219,4
2178,621,3
2019,79,4
2019,14,4
2019,131,4
2019,55,3
2019,225,5
2019,178,3
2019,372,4
2019,177,4
2019,592,4
2019,1544,4
2019,8127,3
2528,2,4
2528,27,4
2227,5084,5
2528,24,4
2528,21,4
2528,23,4
2528,26,4
2528,101,4
2528,25,4
2528,65,3
2528,28,3
2528,14,4
2528,32,3
2528,33,4
2528,60,5
2528,7,5
2528,344,4
2528,100,4
2528,38,3
2528,122,1
2528,45,4
2528,35,4
2528,287,5
2528,92,4
2528,19,5
2528,119,3
2528,18,4
2528,13,5
2528,11,5
2497,1564,4
2528,519,3
2227,1135,4
2528,55,3
2528,36,5
2528,3,5
2528,4,4
2528,59,5
2528,241,4
2528,70,5
2528,273,3
2497,3546,4
2227,95,4
2227,29,4
2227,154,3
2227,125,4
2019,119,3
2227,877,5
2227,3370,4
2019,405,4
2019,65,4
2019,2098,4
2019,26,3
2019,9,2
2019,32,4
2019,2601,3
2019,335,4
2019,158,4
2019,416,5
2019,373,5
2019,1938,3
2019,2620,4
2019,100,5
2019,860,5
2019,2188,5
2019,1144,3
2019,1752,5
2019,337,5
2019,495,4
2019,3092,1
2019,4468,5
1968,9017,5
1968,828,5
1968,2451,4
907,557,4
1889,8516,3
1721,3511,3
2037,4582,1
2037,576,2
2037,5827,3
2524,1930,4
2524,4121,4
2524,4084,4
2037,1055,4
2524,3258,4
2524,1751,4
2037,1936,3
2524,2874,4
2524,5522,4
2524,2159,5
2513,3657,2
2524,4871,4
2037,2601,5
2524,5277,4
2037,3206,3
2037,529,3
2513,113,1
2037,518,3
2513,1074,2
2513,1676,1
2513,3068,3
2513,4517,3
2513,1704,3
2513,6982,4
1936,2079,4
2513,5980,4
2513,4309,4
2513,7946,4
2513,323,3
2381,2937,3
2513,829,1
2513,879,1
2513,32,3
2513,131,3
2513,730,1
2513,48,1
2513,177,3
2513,14,4
2513,245,2
2513,401,4
2513,138,1
2513,375,1
2513,1605,1
2513,2475,2
2513,357,3
2513,78,3
2513,480,5
2513,368,5
2513,62,5
2513,4230,3
2513,2968,3
2513,4458,3
2513,6133,2
2513,747,3
2513,2632,3
2513,857,5
2531,67,5
2531,11,5
2513,595,4
2531,3631,5
2513,63,1
2513,1843,5
2513,304,3
2513,306,4
2531,136,5
2531,2578,5
2531,663,5
2531,1978,5
2398,117,5
2398,8099,5
2398,457,2
2398,570,5
2398,795,5
2398,133,5
2398,1112,5
2398,2821,5
2398,621,4
2398,948,3
2398,1210,5
2398,281,3
2398,2193,3
2398,127,4
2398,1430,3
2398,138,3
2398,407,4
2398,1421,2
2398,137,5
2398,463,4
2398,712,4
2398,554,4
1916,80,5
1916,1247,5
2532,6835,4
2532,24,5
2532,18,5
2532,27,5
2532,21,5
2532,23,5
2532,33,5
2532,266,4
2532,242,5
2532,336,3
2532,1379,3
2532,2184,3
2532,1858,3
2532,2737,3
2532,2746,2
2532,2398,3
2532,2547,3
2532,2012,3
2532,2214,3
2532,1872,3
2532,7126,4
2532,8545,3
2532,1763,3
2532,8080,4
2532,198,5
2532,8039,4
2532,354,4
2532,763,4
2532,1642,4
2532,2508,4
2532,6934,4
2532,26,3
2532,9,4
2532,145,3
2532,170,3
2532,1936,4
2532,325,5
2532,476,4
2532,704,4
2532,2089,3
2532,4130,3
2532,131,5
2532,468,4
2532,7,4
2532,19,4
2532,161,4
2532,155,4
2532,101,3
2532,136,4
2532,3997,3
2532,86,5
2532,123,4
2532,227,3
2532,281,3
1069,9667,5
2245,887,4
2522,33,4
2522,26,4
2522,2433,2
2522,1107,3
2534,8039,4
2534,743,5
2534,2034,5
2534,1153,5
2534,2923,4
2534,4979,4
2534,3883,4
2534,4031,5
2534,2691,4
2534,3254,3
2534,1299,5
2534,1503,5
2534,2025,4
2534,2274,5
2534,3027,4
2534,3428,3
2534,4316,4
1381,1923,4
